HDW0743,-0.0967741935484,14.0,605869.142857,0.571428571429,17.0,882615.529412,0.705882352941,
AJM0049,-0.25,30.0,200796.9,0.233333333333,50.0,334957.02,0.34,
GWG0497,1.0,1.0,34054.0,0.0,0.0,0.0,0.0,
Juliet_S_Aguilar,-0.0666666666667,7.0,749612.142857,1.14285714286,8.0,2047252.375,1.875,
CLL0494,0.046511627907,45.0,418117.8,0.533333333333,41.0,32649.1219512,0.0,
OCW1127,-0.375,10.0,350935.9,0.3,22.0,258104.227273,0.272727272727,
Cote-Igor,1.0,30.0,646595.3,0.666666666667,0.0,0.0,0.0,
Echo_M_Hewitt,1.0,20.0,425862.35,0.4,0.0,0.0,0.0,
Aladdin-Huffman,-0.181818181818,9.0,1264731.44444,1.44444444444,13.0,34011.0,0.0,
Ursa_E_Hanson,0.222222222222,11.0,528534.636364,0.454545454545,7.0,26464.0,0.0,
Mccray.Alfonso,-0.0980392156863,23.0,480395.043478,0.521739130435,28.0,152268.0,0.178571428571,
Alisa_Morton,-0.0384615384615,25.0,382562.04,0.44,27.0,30171.0,0.0,
Yardley-Haley,0.28,32.0,711351.6875,0.84375,18.0,203775.0,0.277777777778,
JSA0468,-0.5,6.0,566368.833333,0.5,18.0,466323.666667,0.666666666667,
Yoshi_Y_Hendrix,0.473684210526,14.0,558570.357143,0.5,5.0,26990.6,0.0,
PHB6523,1.0,19.0,793538.368421,0.894736842105,0.0,0.0,0.0,
Zenia_J_Newton,1.0,1.0,20370.0,0.0,0.0,0.0,0.0,
Charity_L_Lowe,-0.297297297297,26.0,680822.538462,0.615384615385,48.0,31118.6458333,0.0,
Woodard-Herrod,0.0666666666667,16.0,394595.75,0.375,14.0,596904.571429,0.714285714286,
Guerrero_Hakeem,0.352941176471,23.0,709250.869565,0.739130434783,11.0,534482.454545,0.545454545455,
CHL2483,0.652173913043,19.0,507663.736842,0.421052631579,4.0,821128.75,0.5,
YYH0949,-0.189189189189,15.0,916616.266667,0.866666666667,22.0,26779.7272727,0.0,
YBH0948,0.103448275862,32.0,694453.375,0.625,26.0,426676.846154,0.307692307692,
TKP1186,-0.230769230769,10.0,703800.2,0.7,16.0,30918.3125,0.0,
ACG0152,1.0,1.0,24541.0,0.0,0.0,0.0,0.0,
KJM0889,-0.52380952381,10.0,790445.7,0.7,32.0,308231.4375,0.21875,
AHH0085,-0.214285714286,11.0,589929.181818,0.818181818182,17.0,25473.8235294,0.0,
KRC0441,1.0,1.0,37592.0,0.0,0.0,0.0,0.0,
ERR0525,-0.310344827586,10.0,673902.8,0.9,19.0,759542.157895,0.789473684211,
Craft-Brenden,1.0,1.0,1050933.0,1.0,0.0,0.0,0.0,
WYG0599,1.0,1.0,183985.0,1.0,0.0,0.0,0.0,
Morse-Keith,-0.266666666667,11.0,592197.545455,0.636363636364,19.0,120940.894737,0.105263157895,
CHL0953,-0.381818181818,17.0,434469.705882,0.470588235294,38.0,697601.657895,0.947368421053,
BCS1310,1.0,1.0,1105207.0,1.0,0.0,0.0,0.0,
Blythe_B_Bowen,1.0,1.0,39397.0,0.0,0.0,0.0,0.0,
EKR0073,-0.478260869565,6.0,672589.666667,1.0,17.0,33240.0588235,0.0,
DLB227,0.214285714286,17.0,710771.705882,0.588235294118,11.0,28364.0909091,0.0,
Whitney-Hakeem,0.25,10.0,457754.3,0.8,6.0,132792.666667,0.166666666667,
Igor_Rowland,1.0,1.0,35901.0,0.0,0.0,0.0,0.0,
GLC1878,0.333333333333,2.0,1097468.0,0.5,1.0,32213.0,0.0,
DLB0955,-0.170731707317,17.0,571090.235294,0.647058823529,24.0,281067.791667,0.333333333333,
Shellie_Y_Burch,1.0,1.0,25958.0,0.0,0.0,0.0,0.0,
OCW169,-0.0769230769231,12.0,221908.166667,0.166666666667,14.0,311003.714286,0.142857142857,
HRG0957,-0.245901639344,23.0,710972.652174,0.695652173913,38.0,274670.789474,0.342105263158,
JHM1805,1.0,2.0,338532.5,0.5,0.0,0.0,0.0,
CJL0143,1.0,1.0,30948.0,0.0,0.0,0.0,0.0,
EAH1973,1.0,1.0,38236.0,0.0,0.0,0.0,0.0,
MOW1888,0.0,1.0,23854.0,0.0,1.0,24932.0,0.0,
Emerald_Roman,0.0,7.0,389667.0,0.571428571429,7.0,25622.0,0.0,
Avye_Wells,0.448275862069,21.0,487260.047619,0.571428571429,8.0,807221.625,0.75,
RRC0891,-0.0555555555556,17.0,228318.411765,0.235294117647,19.0,67718.4210526,0.157894736842,
FMH1552,1.0,1.0,20914.0,0.0,0.0,0.0,0.0,
MGS1944,1.0,1.0,28085.0,0.0,0.0,0.0,0.0,
GCS4385,1.0,1.0,2040571.0,2.0,0.0,0.0,0.0,
Aphrodite_H_Crawford,1.0,1.0,677379.0,1.0,0.0,0.0,0.0,
RCW5,1.0,1.0,26283.0,0.0,0.0,0.0,0.0,
Melinda_J_Wiley,1.0,1.0,21684.0,0.0,0.0,0.0,0.0,
Carson-Duncan,1.0,1.0,29508.0,0.0,0.0,0.0,0.0,
GJB0363,0.0,1.0,20697.0,0.0,1.0,3790692.0,2.0,
Dominic.H.Combs,1.0,1.0,40851.0,0.0,0.0,0.0,0.0,
Sacha.M.Webb,1.0,1.0,733772.0,1.0,0.0,0.0,0.0,
Patience.H.Bush,1.0,11.0,776582.636364,1.0,0.0,0.0,0.0,
Davis-Chaim,1.0,1.0,52469.0,0.0,0.0,0.0,0.0,
TKP46,-0.333333333333,3.0,484030.333333,0.666666666667,6.0,25450.8333333,0.0,
AJM0956,0.0169491525424,30.0,715805.733333,0.766666666667,29.0,29973.1724138,0.0,
SFS1109,1.0,1.0,21158.0,0.0,0.0,0.0,0.0,
Riggs-Elijah,-0.0909090909091,5.0,309953.6,0.4,6.0,1134886.16667,1.16666666667,
MCH0620,1.0,2.0,2259657.5,2.0,0.0,0.0,0.0,
VVG0624,1.0,2.0,1191992.0,1.0,0.0,0.0,0.0,
AAW0952,-0.272727272727,16.0,724820.1875,1.0,28.0,658862.392857,0.571428571429,
JPK0945,-0.384615384615,12.0,1260198.58333,1.58333333333,27.0,514603.962963,0.407407407407,
WFV0687,1.0,1.0,20019.0,0.0,0.0,0.0,0.0,
LMP1543,1.0,1.0,11333016.0,9.0,0.0,0.0,0.0,
Kirsten_Farley,0.4,21.0,332377.761905,0.571428571429,9.0,27991.0,0.0,
EKS12,1.0,1.0,46356.0,0.0,0.0,0.0,0.0,
MTS0958,-0.0909090909091,15.0,208869.066667,0.2,18.0,28451.2777778,0.0,
HJW0947,-0.4,18.0,985659.444444,1.05555555556,42.0,491644.452381,0.428571428571,
ACC0950,-0.407407407407,16.0,414910.0625,0.25,38.0,359808.368421,0.368421052632,
SNO0033,0.0,1.0,31248.0,0.0,1.0,25004.0,0.0,
KIF0951,-0.333333333333,17.0,259070.235294,0.294117647059,34.0,267239.441176,0.235294117647,
DPK0954,0.310344827586,19.0,339892.631579,0.631578947368,10.0,32678.6,0.0,
PCK0271,1.0,1.0,602826.0,1.0,0.0,0.0,0.0,
DOH1483,1.0,1.0,23464.0,0.0,0.0,0.0,0.0,
Castro-Rashad,0.2,15.0,830238.8,0.933333333333,10.0,919528.3,1.2,
Daphne_Keith,0.04,13.0,1076048.92308,1.38461538462,12.0,28765.9166667,0.0,
Bender-Leonard,1.0,1.0,476020.0,1.0,0.0,0.0,0.0,
ACC7,-0.037037037037,13.0,356724.538462,0.384615384615,14.0,1000856.85714,1.0,
BDC0936,0.0,1.0,359080.0,2.0,1.0,26808.0,0.0,
UEH0944,-0.238095238095,16.0,606019.875,0.5,26.0,205879.576923,0.192307692308,
Keith_Christine,1.0,1.0,32267.0,0.0,0.0,0.0,0.0,
MTS49,0.0526315789474,10.0,492904.0,0.6,9.0,30826.1111111,0.0,
Kennedy-Josiah,0.466666666667,11.0,302482.0,0.454545454545,4.0,23352.5,0.0,
Echo.M.Hewitt,1.0,15.0,419571.733333,0.333333333333,0.0,0.0,0.0,
PBS0120,1.0,1.0,31167.0,0.0,0.0,0.0,0.0,
WLN1730,1.0,1.0,1103225.0,1.0,0.0,0.0,0.0,
Erin_V_Faulkner,1.0,1.0,21320.0,0.0,0.0,0.0,0.0,
GJM1409,1.0,1.0,31402.0,0.0,0.0,0.0,0.0,
CGW291,1.0,1.0,1186901.0,1.0,0.0,0.0,0.0,
IKB0691,1.0,1.0,44886.0,0.0,0.0,0.0,0.0,
NKF1871,1.0,1.0,19653.0,0.0,0.0,0.0,0.0,
CBK1908,1.0,1.0,21841.0,0.0,0.0,0.0,0.0,
Kermit.L.Mckay,1.0,1.0,35901.0,0.0,0.0,0.0,0.0,
ABM0890,0.0,1.0,2547062.0,3.0,1.0,32654.0,0.0,
Griffith-Ursa,1.0,1.0,23289.0,0.0,0.0,0.0,0.0,
HJW1371,1.0,1.0,28543.0,0.0,0.0,0.0,0.0,
CBM1272,1.0,1.0,37980.0,0.0,0.0,0.0,0.0,
NTB0710,1.0,1.0,64604.0,0.0,0.0,0.0,0.0,
PHP0436,1.0,1.0,19871.0,0.0,0.0,0.0,0.0,
JIP1220,-0.317073170732,14.0,709737.857143,0.857142857143,27.0,28691.7037037,0.0,
INC0091,-0.352941176471,11.0,363074.363636,0.363636363636,23.0,722296.565217,0.521739130435,
LSD1231,0.111111111111,20.0,652716.1,0.85,16.0,350061.0625,0.3125,
RSM1133,-0.384615384615,16.0,890004.125,1.0625,36.0,32225.8055556,0.0,
LSH0464,-0.367088607595,25.0,503794.56,0.6,54.0,323894.611111,0.351851851852,
RSM4792,0.0,18.0,359843.5,0.555555555556,18.0,32443.6111111,0.0,
