Logan.S.Barrera,-0.6,2.0,24440.0,0.0,8.0,36524.875,0.0,
Nita_Whitney,-0.272727272727,4.0,644579.75,0.5,7.0,261759.571429,0.142857142857,
ERM1590,-0.5,2.0,21555.0,0.0,6.0,988128.333333,0.833333333333,
Charlotte.I.Wolfe,-0.0909090909091,5.0,32491.8,0.0,6.0,30200.0,0.0,
LJH1027,1.0,1.0,26780.0,0.0,0.0,0.0,0.0,
Jacobson-Lionel,0.0909090909091,6.0,34560.8333333,0.0,5.0,843532.2,1.0,
JHR1580,-0.333333333333,3.0,24279.0,0.0,6.0,30534.3333333,0.0,
Parsons_Echo,1.0,2.0,30628.5,0.0,0.0,0.0,0.0,
DPR6,-0.111111111111,4.0,30534.25,0.0,5.0,31582.4,0.0,
Urielle_C_Mosley,0.0,4.0,156337.25,0.25,4.0,39133.5,0.0,
Paul-Lisandra,0.454545454545,8.0,93620.5,0.125,3.0,1037788.66667,1.0,
Candice_Delaney,0.333333333333,4.0,30610.0,0.0,2.0,42883.5,0.0,
Ignacia.G.Gallegos,-0.333333333333,3.0,31350.0,0.0,6.0,704093.5,0.666666666667,
CBD1574,-0.25,3.0,115611.0,0.333333333333,5.0,31346.0,0.0,
MML0631,0.0,1.0,298066.0,1.0,1.0,31700.0,0.0,
Echo_Parsons,1.0,6.0,100151.666667,0.166666666667,0.0,0.0,0.0,
Althea_Hoffman,-0.0909090909091,5.0,494698.6,0.4,6.0,34495.6666667,0.0,
Joy_Roberson,0.25,5.0,322635.8,0.2,3.0,34608.3333333,0.0,
JNR1592,-0.5,1.0,23763.0,0.0,3.0,30810.3333333,0.0,
DAC3768,-0.0909090909091,10.0,281334.3,0.3,12.0,773168.333333,1.0,
MTP1582,0.333333333333,4.0,1405649.25,1.0,2.0,37780.0,0.0,
Erin_V_Faulkner,0.6,4.0,25667.75,0.0,1.0,35697.0,0.0,
NUW1599,-0.333333333333,1.0,6651231.0,5.0,2.0,33909.0,0.0,
