KST1643,-0.263157894737,7.0,1204854.0,1.42857142857,12.0,410957.833333,0.5,
Hiroko.M.Conley,1.0,1.0,14246.0,0.0,0.0,0.0,0.0,
Daquan-Conley,0.2,6.0,26213.8333333,0.0,4.0,730013.0,1.0,
NJD1644,0.12,14.0,706235.857143,0.928571428571,11.0,760991.909091,0.818181818182,
MJF1646,-0.153846153846,11.0,428956.727273,0.363636363636,15.0,81099.6,0.133333333333,
KST676,-0.285714285714,5.0,30039.0,0.0,9.0,287192.777778,0.444444444444,
MBG1455,0.0,1.0,30740.0,0.0,1.0,26774.0,0.0,
PIR1632,0.0,9.0,897387.333333,0.888888888889,9.0,732019.333333,1.0,
Sloane_Whitney,1.0,7.0,265484.571429,0.285714285714,0.0,0.0,0.0,
MMM1655,-0.172413793103,12.0,1051868.83333,1.08333333333,17.0,499531.235294,0.529411764706,
Alexandra.T.Dunn,1.0,1.0,26491.0,0.0,0.0,0.0,0.0,
KZB258,0.0,10.0,34894.2,0.0,10.0,617420.6,0.5,
SWM1653,0.130434782609,13.0,454734.692308,0.615384615385,10.0,640180.0,0.7,
AFW1639,-0.166666666667,10.0,331582.1,0.5,14.0,32631.4285714,0.0,
Guerra-Oliver,-0.142857142857,9.0,386441.333333,0.444444444444,12.0,462576.583333,0.25,
HJL1631,-0.047619047619,10.0,132343.5,0.1,11.0,140630.454545,0.0909090909091,
HJL9,0.428571428571,10.0,306198.8,0.3,4.0,278428.25,0.25,
Perry.A.Hicks,1.0,1.0,24041.0,0.0,0.0,0.0,0.0,
Neve_R_Mendez,0.125,9.0,495271.888889,0.333333333333,7.0,526883.0,1.0,
Hedda.M.Slater,0.294117647059,11.0,32804.2727273,0.0,6.0,33879.3333333,0.0,
Norris-Kuame,1.0,1.0,31852.0,0.0,0.0,0.0,0.0,
TRB1702,1.0,1.0,38584.0,0.0,0.0,0.0,0.0,
Wesley-Fletcher,0.4,7.0,43155.4285714,0.142857142857,3.0,35564.6666667,0.0,
George.E.Knox,0.0909090909091,12.0,215336.833333,0.25,10.0,477569.0,0.5,
MKR1094,1.0,1.0,29158.0,0.0,0.0,0.0,0.0,
GEK1638,0.4,14.0,316234.571429,0.357142857143,6.0,28662.8333333,0.0,
Jaden_Lynn,1.0,7.0,29994.7142857,0.0,0.0,0.0,0.0,
ILH1650,0.0,8.0,287066.875,0.125,8.0,27402.375,0.0,
DAC1641,0.217391304348,14.0,31951.7142857,0.0714285714286,9.0,217368.666667,0.222222222222,
NRM1656,0.473684210526,14.0,482904.214286,0.642857142857,5.0,25133.0,0.0,
ONG1642,0.181818181818,13.0,597891.615385,0.538461538462,9.0,253314.333333,0.111111111111,
Sharon.W.Mendez,0.125,9.0,427111.777778,0.555555555556,7.0,32887.2857143,0.0,
GKM1647,0.0666666666667,16.0,995747.5625,0.75,14.0,32942.9285714,0.0,
DZM1550,-0.481481481481,14.0,131070.071429,0.142857142857,40.0,533863.725,0.7,
ABM0890,1.0,1.0,1726840.0,2.0,0.0,0.0,0.0,
Mccarty-Georgia,-0.222222222222,7.0,30424.8571429,0.0,11.0,24483.3636364,0.0,
Phoebe_I_Rodriguez,-0.294117647059,6.0,27607.3333333,0.0,11.0,1431583.0,1.36363636364,
JBR1651,0.0526315789474,10.0,32281.0,0.0,9.0,1472460.33333,1.44444444444,
GIC1151,1.0,1.0,28723.0,0.0,0.0,0.0,0.0,
DDR88,-0.230769230769,5.0,25276.4,0.0,8.0,26623.5,0.0,
Walker-Adrian,-0.111111111111,8.0,28738.5,0.0,10.0,33530.2,0.0,
MHM1645,-0.466666666667,8.0,37073.875,0.0,22.0,30063.3636364,0.0,
Melyssa.J.Flores,-0.375,5.0,380500.0,0.2,11.0,462410.090909,0.363636363636,
JHP9447,0.8,9.0,372375.0,0.333333333333,1.0,34387.0,0.0,
Zelenia.I.Noel,0.411764705882,12.0,335216.25,0.333333333333,5.0,380149.2,0.4,
UIS1637,0.3,13.0,32962.3076923,0.0,7.0,31461.2857143,0.0,
HMS1658,0.238095238095,13.0,881128.846154,0.846153846154,8.0,27783.0,0.0,
EBD744,0.0666666666667,8.0,530766.5,0.375,7.0,462695.857143,0.571428571429,
Cadman_Mann,1.0,1.0,24146.0,0.0,0.0,0.0,0.0,
BSY1451,1.0,1.0,28175.0,0.0,0.0,0.0,0.0,
WDT1634,0.6,8.0,638081.5,0.5,2.0,27954.5,0.0,
ANR0502,1.0,1.0,34428.0,0.0,0.0,0.0,0.0,
MAM1293,1.0,1.0,48138.0,0.0,0.0,0.0,0.0,
